d1e0ca1;37.5;55.1;22.2;23.1;100;58.8;45.4;16.7;20;52.6;42.9;50;28.6;0;100;14.3;23.1;100;40;14.3;33.3;0;25;33.3;53.1;100;53.3;16.7;55.3;12.5;0;100;100;33.3;22.2;100;57.1;11.1;35.7;100;100
d1qfja2;22.2;22.2;40;33.3;100;100;33.3;100;36.4;37.5;100;41.7;100;100;100;25;33.3;100;28.6;55.6;57.1;33.3;35.7;100;44.4;38.5;45.4;20;52.9;33.3;25;100;25;41.7;100;38.5;45.4;100;100;100;56.5
d1k47a2;43.5;100;100;14.3;53.7;53.7;100;100;33.3;100;100;41.7;27.3;100;33.3;100;25;100;50;25;37.5;40.7;40;58.3;100;100;35.7;42.9;42.9;42.9;52;100;58.3;22.2;100;100;35.7;52.4;40.9;12.5;44.4
d1vyfa_;14.3;14.3;100;30;100;100;41.7;46.7;42.9;100;100;100;47.4;30;100;100;55;12.5;22.2;50;36.4;18.2;37.5;52.2;0;35.7;100;100;58.8;100;16.7;100;100;57.4;100;36.4;100;37.5;100;100;54.2
d1i6za_;0;28.6;35.7;0;14.3;20;0;100;59.4;51.6;26.7;21.4;51.8;0;31.2;100;37.5;55.9;100;23.1;53.8;0;0;100;0;48.2;16.7;47.1;28.6;12.5;35.7;100;100;100;100;36.4;100;100;35.3;42.3;25
d1ieha_;0;100;40;100;40;54.6;30;38.5;100;50;50;55.2;40;33.3;36.4;31.2;0;100;100;52.9;0;25;0;42.1;100;43.9;100;28.6;43.5;57.1;52.4;40;54.2;41.7;37.5;100;16.7;65;100;25;14.3
d2toda1;25;25;14.3;41.7;56.8;50;100;33.3;28.6;60.9;100;40.9;100;33.3;35.7;20;28.6;100;46.7;33.3;65.2;40;100;100;16.7;16.7;14.3;12.5;12.5;35.7;53.6;50;100;57.1;100;100;20;52;100;44.4;100
d1ddma_;0;0;40;100;100;46.7;100;100;100;38.9;27.3;18.2;100;100;20;37.5;100;100;14.3;14.3;100;16.7;100;30.8;50;100;44.4;100;100;100;50;59.5;100;50;100;22.2;100;57.1;47.4;100;100
d1gg4a1;0;25;50;14.3;41.4;100;47.2;50;100;100;100;50;0;20;50;100;46.2;41.2;28.6;16.7;100;16.7;42.3;100;37.5;100;47.4;100;12.5;100;100;100;30;20;14.3;100;50;100;33.3;100;12.5
d1kx5a_;45.4;26.3;45;20;100;37.5;100;16.7;14.3;48;100;59.4;35.7;53.8;40;59.1;48.2;100;45.8;45.4;56.5;55.6;100;100;56.7;33.3;40;40;100;45.4;14.3;64.8;30;47.4;58.1;30;56.2;100;100;100;100
d1vi7a1;30;30;27.3;30.8;43.3;100;18.2;56.1;22.2;30.8;58.1;42.9;37.5;0;36.4;14.3;40;0;12.5;18.2;41.2;28.6;42.9;28.6;45;22.2;38.1;47.4;45.4;100;45.4;100;45.4;61.1;16.7;100;41.7;57.1;56.8;33.3;55.6
d1g0da1;0;0;16.7;46.7;28.6;45.4;52.6;100;100;47.6;100;100;63.4;100;14.3;100;16.7;12.5;25;30.8;100;0;22.2;25;20;100;100;42.9;50;41.2;100;25;28.6;33.3;12.5;33.3;65.2;16.7;45.8;100;55.6
d1c1la_;45.4;45.4;16.7;0;30.8;28.6;54.2;100;57.6;0;35.7;100;30;100;30;0;100;36.4;43.8;56;33.3;46.7;11.1;16.7;57.1;40;100;100;55.9;28.6;47.4;36.4;100;56.8;45.4;55.6;100;16.7;60;100;100
d1cfea_;37.5;37.5;100;33.3;22.2;27.3;42.9;12.5;37.5;23.1;16.7;69;60;40;25;40;46.2;36.4;33.3;40;14.3;57.9;16.7;27.3;54;0;100;52.6;42.9;53.8;16.7;100;100;100;14.3;100;33.3;40;45.4;33.3;100
d1af5a_;33.3;56.1;47.1;41.7;23.1;0;20;100;33.3;36.4;50;100;100;0;50;45.4;30;28.6;100;0;50;45.4;28.6;12.5;22.2;30.8;52.1;100;0;14.3;100;47.8;14.3;16.7;56.8;28.6;25;42.9;0;45.4;44.4
d1r8ja2;38.1;25;43.8;57.5;20;40;100;38.9;53.2;36.4;100;35.3;50;100;50;100;30.8;42.9;16.7;33.3;42.9;100;100;14.3;28.6;18.2;45.8;100;100;0;100;33.3;100;44.4;20;50;21.4;44.4;62.9;58.3;48
d1k44a_;52.1;100;100;100;47.6;100;100;16.7;36.8;100;100;38.5;38.5;16.7;100;53.8;0;100;100;100;50;100;48.5;100;25;100;100;37.5;100;100;47.4;0;100;100;100;30;51.8;100;48.6;10;33.3
d1ygya4;50;50;10;22.2;41.7;35.3;55.6;52.9;11.1;37.5;33.3;100;35.7;43.8;31.6;100;100;38.1;20;16.7;100;14.3;100;27.3;0;100;100;100;50;37.5;0;28.6;38.5;100;40;22.2;100;43.5;0;35.3;44
d1e29a_;100;50;100;20;20;20;60.3;50;36.4;33.3;42.1;33.3;0;100;45.8;100;25;40;0;100;51.6;46.7;46.2;30.8;55.6;41.7;27.3;39.3;28.6;42.9;50;25;16.7;100;40;50;45.2;59.3;30;0;45.4
d2awna1;50;37.5;35.7;40;37.5;100;16.7;100;100;30;16.7;33.3;46.7;46.7;100;33.3;28.6;22.2;35.7;42.9;51.3;50;0;100;52.2;50;30;100;100;57.4;63;37.5;100;40;43.8;51.4;28.6;100;50;100;0
d1gqva_;100;63;100;100;0;25;41.7;37.5;50;47.1;100;16.7;33.3;0;50;57.7;11.1;40;25;47.8;100;46.7;44.4;54.3;68.3;28.6;100;41.7;22.2;37.5;60;46.7;50;58.5;33.3;50;0;100;100;50;33.3
d2pa7a1;100;33.3;11.1;25;100;0;0;16.7;54.3;14.3;100;47.4;100;60.7;100;25;42.1;50;14.3;14.3;10;53.8;14.3;28.6;47.4;100;23.1;42.9;50;41.2;0;50;100;28.6;33.3;35.3;38.5;100;100;0;100
d2gaxa1;52;22.2;16.7;47.4;46.7;100;16.7;100;25;50;0;33.3;33.3;0;100;37.5;50;100;100;28.6;100;100;100;56.2;100;47.1;30;100;100;30;25;36.4;56.2;40;25;100;100;100;100;54.6;55.6
d3dbya2;28.6;28.6;100;12.5;29.4;0;50;100;0;45.4;30;20;27.3;14.3;0;41.7;45.7;100;100;46.2;60;20;45;100;0;27.3;53.7;51.7;100;100;63.8;58.8;100;42.1;100;45;0;28.6;100;100;33.3
d1m9fd_;14.3;15.4;25;0;43.8;30;14.3;33.3;14.3;54.6;46.2;100;100;100;0;0;100;40;18.2;56.7;43.8;33.3;0;36.8;47.4;44.4;44.4;12.5;100;63;57.1;14.3;47.6;100;50;28.6;33.3;100;22.2;100;60
d2pbea2;51.8;25;45.4;12.5;42.9;38.9;23.1;41.2;45.4;40;100;100;22.2;42.4;33.3;27.3;20;36.4;42.9;45.4;42.9;14.3;41.7;25;46.7;40;33.3;36.4;100;43.8;30;14.3;58.8;51.8;25;100;33.3;100;30;63.6;35.3
d1f9za_;100;100;11.1;16.7;37.5;55.6;66.7;27.3;56.4;100;25;40.9;46.7;28.6;50;38.9;37.5;100;40;40;40.9;100;25;22.2;52.2;35.3;0;20;0;100;25;53.8;55.6;40;12.5;31.6;12.5;100;36.4;50;22.2
d2paga1;25;47.6;30;35;25;100;47.1;33.3;0;28.6;33.3;20;28.6;36.4;38.7;33.3;59.1;52.2;37.5;36;100;12.5;51.5;44.4;40;40;100;47.1;25;14.3;100;100;46.7;35.7;33.3;50;16.7;100;100;100;62.2
d1yp2a1;30.8;30.8;44.4;40.7;41.7;100;50;100;27.3;47.5;41.7;33.3;51.6;52.8;36.4;31.2;52.6;100;44.4;100;0;25;16.7;100;42.9;45;30;100;50;56;51.5;10;50;28.6;30;0;45.2;100;0;0;100
d3broa1;33.3;50;28.6;100;42.1;100;0;0;36.4;26.3;40.9;100;100;27.3;31.2;40;53.3;100;100;58.3;30;25;100;100;100;53.6;100;58.7;35.7;100;43.5;100;39.4;22.2;57.6;33.3;41.7;35.3;0;100;100
d1j4aa2;42.9;48.8;42.9;0;47.1;100;100;22.2;50;12.5;50;100;42.1;100;44.4;56.7;11.1;34.8;100;38.5;25;50;57.6;100;33.3;100;25;36.4;100;25;50;42.9;37.5;38.5;100;44.4;67.6;100;18.2;56.4;46.7
d1t6la2;33.3;41.2;25;39.1;42.1;55;100;56.2;0;100;40;33.3;11.1;16.7;46.2;100;100;100;60;28.6;44.4;37.5;55.6;45.4;100;0;100;50;100;100;66.7;14.3;25;22.2;12.5;50;50;100;21.4;100;14.3
d2vgna1;60;53.3;47.8;100;100;46.2;100;100;100;100;100;100;42.9;55.6;52.4;100;41.2;38.1;100;28.6;25;55.4;14.3;10;46.9;100;20;100;100;42.9;27.3;100;47.2;53.3;33.3;28.6;12.5;100;41.2;100;100
d1rlja_;25;25;0;0;100;38.5;50;30;14.3;50;36.4;100;47.6;100;50;30.8;46.7;51.4;100;100;50;100;52;100;14.3;50;33.3;43.8;52.3;38.5;33.3;100;51.8;33.3;100;33.3;53.1;16.7;27.3;100;100
d2ux0a1;56.1;100;100;0;0;22.2;41.2;16.7;0;100;18.2;45;42.9;0;65.4;100;53.6;41.7;33.3;44.4;16.7;40;33.3;58.3;22.2;61;25;100;100;35.7;33.3;33.3;47.6;51.7;100;14.3;100;35.7;100;40;42.9
d1yuza1;11.1;11.1;14.3;46.2;28.6;22.2;65.3;56.2;100;38.5;46.2;22.2;33.3;64.2;47.1;51.8;100;100;100;14.3;100;100;42.9;44.4;20;47.6;35.7;100;61.3;16.7;14.3;48.3;20;100;33.3;52.9;37.5;100;37.5;42.4;100
d1vbga2;27.3;33.3;46.2;45;33.3;28.6;100;0;14.3;40;51.6;30.8;0;11.1;100;38.5;28.6;33.3;100;28.6;46.2;37.5;100;28.6;100;41.7;100;100;56.2;42.9;46.7;100;100;100;59.1;59;100;14.3;30;100;46.7
d2cuab_;45;45;16.7;42.9;16.7;53.5;20;100;100;100;42.9;52.9;33.3;50;100;37.5;54.2;100;20;100;61.5;100;0;0;41.2;63.2;38.5;14.3;47.6;50;100;40;100;100;42.9;25;46.7;54.6;20;51.6;30
d1c3aa_;100;100;100;31.2;51.7;40;20;28.6;44.4;35.3;38.5;25;20;14.3;59.3;33.3;100;52;100;35.7;38.5;41.7;42.9;33.3;100;47.4;52;57.1;25;41;25;100;100;46.2;62.2;100;36.4;100;31.2;50;34.8
d1jzna_;43.8;100;100;16.7;55.6;27.3;0;11.1;41.7;12.5;100;10;33.3;37.5;100;36.4;27.3;100;22.2;50;36.4;100;100;41.7;57.1;62.2;12.5;0;25;37.5;50;45;14.3;52;42.9;20;100;100;45.4;64;46.2
d1xy7a_;42.9;37.5;100;100;37.5;52.6;47.1;100;52.6;22.2;25;25;100;40;100;41.7;0;27.3;100;100;41.4;28.6;20;100;46.7;100;100;100;100;100;50;100;59.1;100;0;25;40;33.3;100;100;100
d1aw9a1;100;14.3;41.7;27.3;9.1;40;0;33.3;64.5;100;25;42.9;40;57.1;22.2;55.4;71.4;27.3;33.3;36.4;50;50.9;37.5;37.5;50;45;59;25;42.9;25;36.4;14.3;56;60;37.5;11.1;55;100;100;54.2;100
d1vl7a_;10;10;10;100;31.2;20;53.3;40;56.5;12.5;12.5;22.2;52.8;100;14.3;46.7;39.4;50;37.5;33.3;37.5;51.6;28.6;14.3;56.4;0;40;0;33.3;25;100;40.6;33.3;20;50;100;11.1;28.6;50;52.9;20
d2g50a3;33.3;100;12.5;100;100;30;100;38.5;42.9;100;12.5;45.8;45.4;40.9;50;12.5;100;35.7;28.6;28.6;57.6;25;38.5;100;100;100;100;30;100;16.7;100;45.4;53.3;12.5;41.2;100;51.6;100;53.8;100;58.8
d2inba1;57.4;22.2;100;25;37.5;100;39.1;14.3;30.8;30;22.2;100;50;16.7;42.9;44;40.9;25;53.6;100;33.3;14.3;50;100;25;52.9;34.8;100;42.1;0;14.3;25;38.5;51.2;36.4;100;25;43.8;100;22.2;27.3
d2z3va1;14.3;12.5;33.3;33.3;0;33.3;25;53.3;100;50;25;38.5;35.7;37.5;100;61.5;100;100;100;54.4;41.7;16.7;57.1;57.5;25;100;35.7;25;40;50;100;100;100;35.7;100;25;0;100;55.8;100;100
d3dm8a1;52.2;52.2;22.2;36.8;41.2;100;47.6;100;0;38.9;46.4;53.3;47.8;40;40;50;100;28.6;38.1;41.7;35.7;100;33.3;100;100;100;100;42.1;100;50;45.4;100;100;100;28.6;100;100;100;100;0;100
d1oy3c_;27.3;27.3;30.8;0;56.7;100;37.5;40;45.4;59.1;33.3;100;44.4;16.7;25;100;100;100;100;33.3;57.4;25;16.7;0;33.3;46.9;46.7;63.2;46.2;38.9;50;57.7;50;16.7;33.3;61.9;30.8;42.1;100;16.7;62.1
d2fhqa1;33.3;28.6;59.3;100;0;63;20;36.4;56.2;20;14.3;14.3;57.9;33.3;50.9;40;54.4;59.5;44.4;0;100;36.4;50;0;33.3;100;47.5;56;11.1;42.9;100;100;0;37.5;33.3;30;33.3;33.3;100;43.8;37.5
d1nqla4;100;100;100;40;100;41.2;12.5;28.6;53.6;50;27.3;59.1;50;33.3;40;46.2;100;62.8;57.1;37.5;100;33.3;33.3;33.3;36.4;46.7;37.5;100;61.5;100;36.4;100;46.2;100;33.3;0;0;100;100;100;50
d1kf6a1;18.2;18.2;14.3;40;0;100;28.6;100;14.3;12.5;40;100;40;100;37.5;16.7;100;25;60.3;43.5;55.1;20;50;100;45.4;55;53.3;100;100;100;11.1;42.9;20;41.2;22.2;40;100;22.2;100;41.2;25
d1mzba_;30;30;22.2;9.1;14.3;22.2;46.2;38.5;43.5;100;47.4;33.3;43.5;40;0;50;33.3;100;37.5;45;60;44.4;36.4;0;48.3;100;25;41.2;100;35;53.3;100;52.9;37.5;16.7;14.3;22.2;12.5;100;29.4;28.6
d1v7pa_;14.3;14.3;38.5;100;20;50;0;20;50;14.3;100;30.8;33.3;33.3;50;31.2;58.3;46.2;53.3;50;28.6;36.4;58.3;14.3;0;41.2;100;28.6;52.6;0;100;55.6;25;0;30.8;100;44.4;53.3;100;50;38.9
d2j49a1;25;25;48.7;47.4;100;100;14.3;50;58.6;35.7;50;0;41.7;11.1;36.4;16.7;25;22.2;100;100;0;18.2;33.3;0;33.3;0;0;33.3;12.5;100;0;14.3;61.3;100;38.1;51.8;41.7;53.8;36.4;64.8;100
d155ca_;40;40;35.7;52.2;25;100;47.8;100;0;51.5;42.1;44.4;33.3;0;25;27.3;51.3;31.6;22.2;57.4;100;100;45.4;53.1;36.4;100;100;0;100;100;38.1;56;100;43.8;28.6;28.6;28.6;44.4;22.2;30.8;25
d2iela1;0;0;48.4;10;12.5;38.5;53.1;100;100;60;47.4;50;57.1;28.6;57.9;44.4;27.3;42.1;16.7;100;54.6;50;62.2;43.5;14.3;0;46.2;0;100;12.5;22.2;100;0;45.4;45.4;20;100;100;22.2;52;100
d1poca_;100;100;0;100;60;100;12.5;37.5;40.9;22.2;44.4;33.3;100;40;0;33.3;100;16.7;41.7;36.4;54.6;0;47.6;33.3;100;42.9;100;53.8;100;30.8;37.5;100;100;100;100;33.3;59.1;46.2;56.2;100;16.7
d1rrpb_;35.7;47.6;100;47.4;20;25;37.5;100;16.7;33.3;22.2;100;61.5;28.6;60;100;41.7;16.7;100;51.8;14.3;33.3;40;60;22.2;0;16.7;50;46.9;33.3;40.9;16.7;35.7;42.9;38.5;41.2;33.3;53.1;38.5;53.3;100
d2hmva1;0;0;0;33.3;44.4;55.9;38.9;100;12.5;100;20;0;33.3;42.1;50;16.7;0;42.1;100;50;0;0;42.9;100;50;0;20;42.9;0;100;38.5;40;33.3;53.8;100;40.9;51.7;63.4;54.2;37.5;34.6
d1g03a_;16.7;16.7;47.8;25;40;50;35.3;42.9;38.1;25;33.3;57.6;100;100;45.4;60;39.3;14.3;20;44.4;0;47.8;59.3;16.7;65.3;14.3;100;10;50;100;51.6;22.2;25;40;42.9;100;22.2;25;100;100;42.9
d2i2la1;0;0;33.3;0;50;37.5;28.6;28.6;100;30;33.3;36.4;42.9;35.3;25;54.6;41.2;100;54.6;30;50;100;52.4;16.7;100;50;40;14.3;0;42.1;16.7;16.7;37.5;22.2;36.4;100;33.3;42.9;60.3;100;55.8
d1dt9a1;30;30;100;38.9;35.7;100;20;12.5;14.3;100;37.5;14.3;27.3;0;100;100;42.9;100;100;16.7;33.3;100;10;38.1;29.4;100;40;100;51.8;16.7;100;44.4;28.6;33.3;58.1;100;100;100;100;100;52.8
d1edya_;16.7;16.7;33.3;0;11.1;34.6;100;100;44.4;100;100;11.1;43.8;38.5;14.3;100;25;47.6;16.7;58.3;14.3;40;14.3;45.4;44.4;33.3;58.6;100;62.5;16.7;51.4;57.6;100;100;35.3;46.7;0;100;100;14.3;16.7
d2aizp1;36.4;14.3;52.4;16.7;42.9;45.4;0;100;38.5;33.3;41.2;100;20;50;43.5;100;27.3;100;40;36.4;40;46.2;25;27.3;33.3;41.7;36.4;16.7;55.2;40;51.7;0;50;61;36.4;100;30;20;22.2;100;50
d1e50b_;37.5;16.7;0;0;51.6;56;100;60;25;100;36.4;0;100;52;100;14.3;100;36.4;65;71.4;28.6;33.3;48.5;100;100;22.2;12.5;55;100;58.3;22.2;33.3;28.6;62.3;33.3;100;69;100;25;33.3;100
d2f4pa1;35.7;22.2;42.9;100;43.5;0;42.9;16.7;100;30.8;45.4;30;42.1;47.1;62.6;50;0;100;16.7;40;20;11.1;30.8;38.5;46.2;100;22.2;100;45.4;35.7;0;33.3;50;50;42.9;35.7;100;100;100;33.3;100
d1nkia_;12.5;28.6;100;16.7;100;30;43.8;16.7;100;22.2;0;40;44.4;14.3;16.7;100;0;42.9;55;38.9;100;50;64.3;48;100;50;100;52.9;0;16.7;100;61.5;100;50;20;42.9;100;100;46.7;100;54.6
d1xova1;11.1;11.1;100;100;100;37.5;44.4;33.3;31.2;54;100;44.4;37.5;0;28.6;44.4;33.3;48.7;12.5;100;36.4;35.7;100;36.4;47.8;55.2;44.4;28.6;100;33.3;14.3;38.5;58.3;58.5;37.5;100;37.5;30.8;100;0;100
d2f9wa1;100;100;50;63.2;0;47.6;14.3;57.1;100;100;12.5;50;16.7;38.9;100;25;100;38.5;100;100;100;100;40;28.6;38.5;100;39.1;100;42.9;42.9;40.9;33.3;100;60;36.4;33.3;36.4;47.6;100;100;100
d1u7ia_;22.2;100;40;0;14.3;46.2;12.5;40;100;30;54.8;100;12.5;37.5;11.1;0;45.4;48.2;43.8;44.4;33.3;56.5;40;28.6;28.6;42.9;16.7;54.6;42.9;100;100;100;14.3;25;43.8;56.5;36.4;100;0;28.6;0
d1fhea1;100;100;42.1;40;12.5;100;47.4;100;100;41.7;25;25;50;54.8;46.2;0;100;100;100;0;100;33.3;44.4;14.3;16.7;22.2;100;100;38.9;56.2;33.3;44.4;100;50;50;100;60;100;100;100;100
d2oz6a2;56.4;56.4;36.4;33.3;25;33.3;58.6;14.3;25;49.1;61.1;36.8;100;16.7;58.3;100;40;53.3;100;40;48;100;0;12.5;54.2;0;0;100;100;54.2;100;38.9;100;43.8;100;12.5;25;35;100;42.1;44.4
d1h7sa1;40;38.1;27.3;100;100;35.7;42.3;36.4;30;54.6;100;40;33.3;100;36.4;57.9;57.1;25;0;38.1;35.7;100;16.7;28.6;20;100;100;30.8;100;100;100;40;100;100;40;100;100;0;100;64.7;100
d2fm8a1;38.5;38.5;100;100;38.9;100;37.5;62.5;35.7;36.4;27.3;48.2;29.4;45.4;100;16.7;100;100;50;41.7;27.3;100;100;38.9;33.3;45;20;100;30;22.2;28.6;33.3;42.1;43.8;100;16.7;33.3;100;20;100;25
d1qyna_;50;100;0;0;25;100;100;22.2;25;59.1;12.5;100;44.4;25;27.3;100;50;43.8;52.9;55.9;100;100;100;14.3;16.7;36.4;54.2;50;50;37.5;0;43.3;100;46.4;100;38.9;14.3;42.9;100;27.3;100
d1cnua_;0;0;59;23.1;14.3;100;100;58.7;35.3;100;100;31.2;53.6;50;55.9;40;100;35.7;59.3;100;20;55.6;57.6;14.3;25;35.3;35.7;57.8;40;30;100;100;33.3;54.2;16.7;55;52.2;41.7;40.7;30;54
d2hqya2;8.3;16.7;100;31.8;45;40;100;33.3;100;55.2;100;27.3;0;0;57.1;100;33.3;16.7;50;100;43.5;0;33.3;52.8;48;52.6;100;50;27.3;56.4;38.5;50;50;33.3;0;100;45.4;52.2;51.4;100;33.3
d1ggla_;22.2;100;40;33.3;100;100;0;100;30;27.3;16.7;46.2;0;20;100;100;33.3;51.3;63.2;100;100;100;100;41.7;52;47.6;0;33.3;100;28.6;100;58.3;100;14.3;36.4;100;42.9;50;40;41.2;100
d1kqwa_;33.3;33.3;50;25;27.3;22.2;50;28.6;0;12.5;12.5;41.7;0;0;16.7;50;41.7;25;14.3;100;50;100;43.8;100;14.3;27.3;37.5;28.6;100;55.6;100;100;35.7;33.3;33.3;51;50;38.5;14.3;100;100
d3cuma1;40;27.3;16.7;100;33.3;100;0;0;100;100;36.8;100;100;50;100;44.4;100;44.4;25;14.3;44.4;28.6;54.6;36.4;58.2;0;0;100;16.7;30;100;100;100;20;30;100;35.7;38.5;100;100;100
d1bvp12;33.3;33.3;41.2;0;100;45;33.3;52.9;33.3;0;44.4;16.7;14.3;33.3;40;60;35.7;30;100;47.4;61.9;41.7;100;46.7;100;41.2;57.1;33.3;22.2;33.3;45.4;41.7;0;100;100;57.6;100;33.3;45.4;28.6;54.9
d1crba_;46.2;33.3;26.7;46.7;25;33.3;14.3;100;20;100;27.3;30;38.5;0;43.5;44.4;62.5;100;56.7;45.4;58.8;36.4;28.6;100;14.3;33.3;46.2;33.3;20;45.8;100;100;27.3;14.3;16.7;53.8;51.6;0;28.6;0;14.3
d1w9sa_;12.5;12.5;43.8;45.4;0;16.7;12.5;42.9;0;44.4;100;41.2;42.1;16.7;100;25;58.8;100;14.3;42.9;22.2;54.3;37.5;33.3;36.4;0;42.9;40;100;55;61.5;100;100;0;14.3;33.3;27.3;100;28.6;42.9;25
d2a9ua1;10;14.3;42.1;12.5;50;58.1;100;100;51.8;100;52.6;50;100;100;38.2;25;33.3;50;50;30;25;50;100;57.1;100;25;100;14.3;36.4;100;100;40;11.1;56.4;16.7;100;16.7;60;100;100;100
d1w6na_;40;40;0;0;55.6;41.2;0;100;38.5;0;37.5;53.8;16.7;46.2;36.4;100;40;100;100;35.3;50;50;100;43.8;33.3;43.8;12.5;16.7;41.7;41.7;46.7;61.1;100;100;64.3;100;18.2;41.2;14.3;61.3;46.2
d1wh0a_;100;100;14.3;30;38.9;25;46.2;55;36.8;100;56.7;100;14.3;20;35.3;100;43.8;100;0;100;40;100;33.3;12.5;55;58.5;100;16.7;100;27.8;100;50;100;59.1;52.9;16.7;100;33.3;100;100;0
d1a78a_;30;30;100;12.5;30;100;46.7;0;42.1;36.4;54.6;41.7;40;22.2;100;28.6;56.8;40;100;16.7;45.2;33.3;16.7;0;23.1;51.6;12.5;100;100;44.1;47.4;38.5;100;55.6;100;100;33.3;0;54.6;100;100
d2fbqa2;28.6;28.6;100;43.8;0;100;14.3;25;100;31.2;36.8;100;100;0;100;25;37.5;100;38.5;100;25;100;10;33.3;31.2;22.2;22.2;100;100;30;52.2;29.4;100;100;37.5;100;100;30;100;100;54.2
d1j3wa_;16.7;16.7;22.2;48;22.2;45;58.3;37.5;100;100;100;100;14.3;62.1;30;28.6;52.2;0;53.8;50;16.7;50;100;16.7;100;33.3;30.8;43.8;0;45;57.1;44.4;46.2;41.7;100;100;42.9;58.4;28.6;100;56.2
d2gjva1;48.2;100;22.2;52.6;48.4;14.3;100;35.7;28.6;100;33.3;25;35.7;35.7;33.3;53.3;46.7;42.9;27.3;48.4;100;53.8;35.7;12.5;0;12.5;100;28.6;14.3;41.7;52.8;25;54;38.5;100;46.7;56;100;11.1;100;54.6
d1is3a_;33.3;33.3;52.9;38.5;20;0;100;0;33.3;0;100;22.2;43.8;50;33.3;20;57.9;100;40;46.7;0;33.3;100;100;0;56.1;42.9;100;100;58.1;51.6;30;47.8;36.4;33.3;100;50;25;56.2;100;52.4
d1t3wa_;14.3;14.3;25;25;0;33.3;100;100;38.5;56.1;28.6;26.7;0;43.5;40.9;30;16.7;25;30.8;37.5;12.5;40;54.6;27.3;50;61.5;46.2;51.7;58.8;41.7;16.7;16.7;33.3;41.7;100;100;33.3;42.9;0;46.2;100
d2ouwa1;61;62.5;100;50;59.2;43.8;100;65.1;50;0;16.7;45.4;52.6;33.3;33.3;14.3;50;100;100;100;48;50;46.7;63.2;25;100;44.4;40;41.7;21.4;100;100;100;44.4;33.3;57.1;28.6;22.2;100;0;100
d2e74d1;100;100;56.8;51.7;20;51.7;52.4;100;20;33.3;30;45;56.7;14.3;56.6;100;100;36.4;100;100;37.5;50;58.3;100;46.7;100;100;46.7;100;51.7;50;28.6;100;53.8;61.1;51.2;0;100;50;28.6;45.4
d1jfja_;47.1;25;25;29.4;45;36.4;28.6;100;50;46.2;45.8;30;0;40;100;100;50;100;46.4;48;33.3;20;100;58.1;100;16.7;50;50;42.9;26.7;25;33.3;54.8;33.3;38.5;20;58.8;54.8;12.5;100;22.2
d1liua3;40;100;33.3;38.5;22.2;37.5;100;59;20;100;40;37.5;46.7;50;43.8;100;44.4;100;55;42.9;33.3;100;50;46.7;100;16.7;11.1;50;60;14.3;100;37.5;100;28.6;100;27.3;100;100;100;33.3;44.4
d1uzdc1;47.1;47.1;18.2;37.5;48.6;37.5;20;16.7;44.4;0;46.7;30;63.2;100;100;47.1;36.4;100;27.3;45.8;33.3;54;28.6;16.7;58.1;14.3;50;41.7;28.6;20;50;30;41.7;100;53.3;100;46.7;41.7;55.6;100;100
d1qs0b2;22.2;14.3;33.3;100;25;50;28.6;0;100;100;40;54.3;59.1;31.6;45;22.2;37.5;44.4;30;53.3;30;33.3;50;45.4;42.9;53.8;33.3;20;100;14.3;35.3;27.3;100;42.9;22.2;26.7;100;100;48;100;100
d3d19a1;59.6;30;43.8;14.3;11.1;35.7;33.3;100;44;20;51.7;16.7;16.7;100;50;100;40;44.4;100;56.2;35.3;31.2;30.8;57.9;46.2;100;25;100;13.3;48.3;25;50;50;22.2;50;33.3;100;30;100;36.4;100
d1leha2;44;26.3;0;30;33.3;100;53.8;33.3;0;42.9;100;41.7;14.3;59.4;64.3;11.1;12.5;25;0;27.3;40;25;100;43.8;0;58.9;25;14.3;22.2;10;48.2;16.7;42.9;36.4;100;42.9;100;30;44.4;28.6;100
d1unfx2;54.6;100;0;45.4;27.3;55;35.3;42.9;33.3;41.7;16.7;100;33.3;28.6;16.7;53.3;46.7;28.6;46.2;25;50;14.3;41.7;50;100;100;100;0;37.5;100;100;55;36.4;25;14.3;56;45.4;100;40;100;37.5
d1dcfa_;61.4;48.5;100;100;25;28.6;100;100;37.5;0;36.4;100;28.6;100;100;14.3;27.3;20;20;0;54.6;60.9;11.1;11.1;52.9;100;12.5;33.3;100;35.7;22.2;37.5;100;100;100;100;28.6;33.3;25;100;42.1
d1etea_;100;100;100;52.2;40;100;100;25;16.7;46.7;14.3;33.3;0;100;40;45;47.4;46.7;100;30.8;36.4;100;25;52.4;53.1;20;53.1;100;100;16.7;100;100;100;100;100;38.5;50;30.8;50;100;100
d1mx3a2;100;52.3;33.3;22.2;33.3;0;33.3;30;20;14.3;14.3;100;100;41.7;100;33.3;36.4;14.3;33.3;50;100;27.3;100;44.4;100;33.3;16.7;38.5;100;38.5;50;11.1;52;0;14.3;100;43.8;100;22.2;38.5;100
d1zzoa1;30.8;30.8;0;14.3;47.1;100;30.8;46.7;31.2;33.3;36.4;63.6;30;12.5;16.7;100;33.3;51.6;52.6;40;54.2;100;100;40;14.3;41.7;60;36.4;25;47.8;14.3;28.6;100;58.3;30.8;22.2;28.6;33.3;55.8;58.8;100
